WL[nm]; Output[dBm]; Det1_IL[dB]; Det2_IL[dB]; Det4_IL[dB]; Det3_IL[dB]
1594.670;-7.47;-64.77;-64.56;-64.18;-51.91
1594.680;-7.46;-64.78;-64.56;-64.18;-51.86
1594.690;-7.48;-64.76;-64.55;-64.17;-51.87
1594.700;-7.46;-64.78;-64.56;-64.18;-51.79
1594.710;-7.46;-64.78;-64.56;-64.18;-51.83
1594.720;-7.46;-64.78;-64.56;-64.18;-51.85
1594.730;-7.47;-64.77;-64.56;-64.18;-51.81
1594.740;-7.48;-64.76;-64.55;-64.17;-51.72
1594.750;-7.48;-64.76;-64.55;-64.17;-51.72
1594.760;-7.48;-64.76;-64.55;-64.17;-51.63
1594.770;-7.47;-64.77;-64.56;-64.18;-51.53
1594.780;-7.49;-64.75;-64.53;-64.15;-51.36
1594.790;-7.50;-64.74;-64.53;-64.15;-51.40
1594.800;-7.48;-64.76;-64.55;-64.17;-51.32
1594.810;-7.48;-64.76;-64.55;-64.17;-51.12
1594.820;-7.48;-64.76;-64.55;-64.17;-51.07
1594.830;-7.47;-64.76;-64.55;-64.17;-51.10
1594.840;-7.49;-64.75;-64.54;-64.16;-51.01
1594.850;-7.49;-64.74;-64.53;-64.15;-50.95
1594.860;-7.49;-64.75;-64.53;-64.15;-50.89
1594.870;-7.51;-64.73;-64.51;-64.13;-50.92
1594.880;-7.50;-64.74;-64.52;-64.15;-50.89
1594.890;-7.52;-64.72;-64.51;-64.13;-50.77
1594.900;-7.50;-64.74;-64.53;-64.15;-50.76
1594.910;-7.50;-64.74;-64.53;-64.15;-50.78
1594.920;-7.50;-64.74;-64.53;-64.15;-50.76
1594.930;-7.50;-64.74;-64.53;-64.15;-50.73
1594.940;-7.52;-64.72;-64.51;-64.13;-50.72
1594.950;-7.52;-64.71;-64.50;-64.12;-50.76
1594.960;-7.52;-64.72;-64.51;-64.13;-50.81
1594.970;-7.52;-64.72;-64.51;-64.13;-50.79
1594.980;-7.50;-64.74;-64.53;-64.15;-50.83
1594.990;-7.53;-64.70;-64.49;-64.11;-50.67
1595.000;-7.52;-64.72;-64.51;-64.13;-50.79
1595.010;-7.51;-64.73;-64.51;-64.14;-50.75
1595.020;-7.50;-64.74;-64.53;-64.15;-50.76
1595.030;-7.51;-64.72;-64.51;-64.13;-50.74
1595.040;-7.52;-64.71;-64.50;-64.12;-50.80
1595.050;-7.53;-64.71;-64.50;-64.12;-50.76
1595.060;-7.55;-64.69;-64.48;-64.10;-50.82
1595.070;-7.54;-64.70;-64.49;-64.11;-50.76
1595.080;-7.53;-64.70;-64.49;-64.11;-50.84
1595.090;-7.53;-64.70;-64.49;-64.11;-50.84
1595.100;-7.53;-64.70;-64.49;-64.11;-50.93
1595.110;-7.53;-64.70;-64.49;-64.11;-50.94
1595.120;-7.53;-64.70;-64.49;-64.11;-50.87
1595.130;-7.54;-64.69;-64.48;-64.10;-50.94
1595.140;-7.53;-64.71;-64.49;-64.12;-51.04
1595.150;-7.53;-64.71;-64.50;-64.12;-51.14
1595.160;-7.55;-64.69;-64.47;-64.10;-51.15
1595.170;-7.54;-64.70;-64.49;-64.11;-51.11
1595.180;-7.53;-64.70;-64.49;-64.11;-51.14
1595.190;-7.53;-64.70;-64.49;-64.11;-51.32
1595.200;-7.53;-64.70;-64.49;-64.12;-51.33
1595.210;-7.53;-64.70;-64.49;-64.12;-51.30
1595.220;-7.53;-64.70;-64.49;-64.12;-51.31
1595.230;-7.53;-64.70;-64.49;-64.12;-51.41
1595.240;-7.53;-64.70;-64.49;-64.12;-51.50
1595.250;-7.53;-64.70;-64.49;-64.12;-51.49
1595.260;-7.53;-64.70;-64.49;-64.12;-51.40
1595.270;-7.53;-64.70;-64.49;-64.12;-51.53
1595.280;-7.53;-64.70;-64.49;-64.12;-51.42
1595.290;-7.52;-64.72;-64.51;-64.13;-51.44
1595.300;-7.52;-64.72;-64.50;-64.13;-51.45
1595.310;-7.53;-64.71;-64.50;-64.12;-51.47
1595.320;-7.53;-64.71;-64.50;-64.13;-51.55
1595.330;-7.52;-64.71;-64.50;-64.13;-51.55
1595.340;-7.53;-64.71;-64.50;-64.12;-51.59
1595.350;-7.53;-64.70;-64.49;-64.12;-51.53
1595.360;-7.52;-64.72;-64.51;-64.13;-51.62
1595.370;-7.53;-64.70;-64.49;-64.12;-51.49
1595.380;-7.52;-64.72;-64.51;-64.13;-51.60
1595.390;-7.53;-64.71;-64.50;-64.13;-51.55
1595.400;-7.51;-64.73;-64.52;-64.14;-51.63
1595.410;-7.53;-64.71;-64.49;-64.12;-51.56
1595.420;-7.52;-64.72;-64.50;-64.13;-51.60
1595.430;-7.54;-64.70;-64.49;-64.11;-51.51
1595.440;-7.54;-64.70;-64.49;-64.11;-51.39
1595.450;-7.53;-64.71;-64.49;-64.12;-51.41
1595.460;-7.52;-64.73;-64.51;-64.14;-51.37
1595.470;-7.53;-64.71;-64.49;-64.12;-51.26
1595.480;-7.53;-64.71;-64.50;-64.12;-51.36
1595.490;-7.52;-64.73;-64.51;-64.14;-51.28
1595.500;-7.52;-64.72;-64.50;-64.13;-51.18
1595.510;-7.52;-64.73;-64.51;-64.14;-51.07
1595.520;-7.51;-64.74;-64.52;-64.14;-51.01
1595.530;-7.52;-64.73;-64.51;-64.14;-51.15
1595.540;-7.52;-64.73;-64.51;-64.14;-51.09
1595.550;-7.53;-64.71;-64.50;-64.12;-50.99
1595.560;-7.52;-64.73;-64.51;-64.14;-51.04
1595.570;-7.51;-64.73;-64.52;-64.14;-50.99
1595.580;-7.50;-64.75;-64.53;-64.15;-51.03
1595.590;-7.52;-64.73;-64.51;-64.14;-50.99
1595.600;-7.51;-64.74;-64.52;-64.15;-50.93
1595.610;-7.51;-64.74;-64.52;-64.15;-50.94
1595.620;-7.53;-64.72;-64.50;-64.13;-50.90
1595.630;-7.53;-64.71;-64.50;-64.12;-50.85
1595.640;-7.53;-64.72;-64.50;-64.12;-50.89
1595.650;-7.52;-64.73;-64.51;-64.14;-50.95
1595.660;-7.53;-64.72;-64.50;-64.12;-50.98
1595.670;-7.53;-64.72;-64.50;-64.12;-50.98
1595.680;-7.52;-64.73;-64.51;-64.13;-50.88
1595.690;-7.53;-64.72;-64.50;-64.13;-50.85
1595.700;-7.50;-64.75;-64.53;-64.16;-50.85
1595.710;-7.51;-64.74;-64.52;-64.14;-50.80
1595.720;-7.53;-64.72;-64.50;-64.12;-50.82
1595.730;-7.53;-64.72;-64.50;-64.12;-50.92
1595.740;-7.53;-64.72;-64.50;-64.12;-50.92
1595.750;-7.53;-64.72;-64.50;-64.12;-50.88
1595.760;-7.53;-64.72;-64.50;-64.12;-50.82
1595.770;-7.53;-64.72;-64.50;-64.12;-50.87
1595.780;-7.53;-64.72;-64.50;-64.12;-50.86
1595.790;-7.53;-64.72;-64.50;-64.12;-50.86
1595.800;-7.53;-64.72;-64.50;-64.12;-50.90
1595.810;-7.53;-64.72;-64.50;-64.12;-50.87
1595.820;-7.53;-64.72;-64.50;-64.12;-50.82
1595.830;-7.53;-64.72;-64.50;-64.12;-50.86
1595.840;-7.55;-64.71;-64.48;-64.10;-50.89
1595.850;-7.55;-64.71;-64.48;-64.10;-50.90
1595.860;-7.54;-64.72;-64.50;-64.12;-50.88
1595.870;-7.57;-64.69;-64.46;-64.08;-50.87
1595.880;-7.57;-64.69;-64.47;-64.09;-50.91
1595.890;-7.54;-64.72;-64.49;-64.11;-50.93
1595.900;-7.55;-64.71;-64.48;-64.10;-51.02
1595.910;-7.55;-64.71;-64.49;-64.11;-51.04
1595.920;-7.55;-64.71;-64.49;-64.11;-50.91
1595.930;-7.57;-64.69;-64.47;-64.09;-50.94
1595.940;-7.55;-64.71;-64.48;-64.10;-50.85
1595.950;-7.57;-64.69;-64.47;-64.09;-51.15
1595.960;-7.57;-64.69;-64.46;-64.08;-51.17
1595.970;-7.57;-64.69;-64.46;-64.08;-51.32
1595.980;-7.53;-64.73;-64.50;-64.12;-51.41
1595.990;-7.56;-64.70;-64.48;-64.10;-51.44
1596.000;-7.57;-64.70;-64.47;-64.09;-51.48
1596.010;-7.57;-64.70;-64.47;-64.09;-51.58
1596.020;-7.57;-64.69;-64.47;-64.09;-51.76
1596.030;-7.57;-64.69;-64.47;-64.09;-51.74
1596.040;-7.57;-64.70;-64.47;-64.09;-51.89
1596.050;-7.57;-64.70;-64.47;-64.09;-51.90
1596.060;-7.58;-64.69;-64.46;-64.08;-52.20
1596.070;-7.57;-64.69;-64.47;-64.08;-52.24
1596.080;-7.55;-64.72;-64.49;-64.11;-52.37
1596.090;-7.57;-64.70;-64.47;-64.09;-52.52
1596.100;-7.56;-64.71;-64.48;-64.10;-52.57
1596.110;-7.55;-64.72;-64.49;-64.11;-52.65
1596.120;-7.55;-64.72;-64.49;-64.11;-52.74
1596.130;-7.57;-64.70;-64.47;-64.09;-52.82
1596.140;-7.57;-64.70;-64.47;-64.09;-53.00
1596.150;-7.58;-64.69;-64.47;-64.08;-52.90
1596.160;-7.60;-64.67;-64.44;-64.05;-52.99
1596.170;-7.58;-64.69;-64.46;-64.08;-53.03
1596.180;-7.57;-64.70;-64.47;-64.09;-53.01
1596.190;-7.56;-64.71;-64.48;-64.10;-53.02
1596.200;-7.55;-64.72;-64.49;-64.11;-53.14
1596.210;-7.55;-64.72;-64.49;-64.11;-53.23
1596.220;-7.58;-64.69;-64.46;-64.07;-53.29
1596.230;-7.61;-64.66;-64.44;-64.05;-53.24
1596.240;-7.59;-64.68;-64.45;-64.07;-53.28
1596.250;-7.59;-64.68;-64.46;-64.07;-53.22
1596.260;-7.56;-64.71;-64.48;-64.10;-53.27
1596.270;-7.56;-64.72;-64.49;-64.10;-53.38
1596.280;-7.58;-64.69;-64.46;-64.08;-53.37
1596.290;-7.57;-64.70;-64.47;-64.09;-53.41
1596.300;-7.57;-64.70;-64.47;-64.09;-53.56
1596.310;-7.54;-64.73;-64.50;-64.12;-53.52
1596.320;-7.55;-64.72;-64.49;-64.11;-53.57
1596.330;-7.55;-64.72;-64.49;-64.11;-53.61
1596.340;-7.57;-64.70;-64.47;-64.09;-53.54
1596.350;-7.56;-64.71;-64.48;-64.10;-53.58
1596.360;-7.55;-64.72;-64.50;-64.11;-53.65
1596.370;-7.56;-64.71;-64.48;-64.10;-53.73
1596.380;-7.55;-64.72;-64.49;-64.11;-53.75
1596.390;-7.55;-64.72;-64.49;-64.11;-53.71
1596.400;-7.55;-64.72;-64.49;-64.11;-53.82
1596.410;-7.55;-64.72;-64.49;-64.11;-53.70
1596.420;-7.54;-64.73;-64.51;-64.12;-53.66
1596.430;-7.55;-64.71;-64.49;-64.11;-53.60
1596.440;-7.57;-64.70;-64.48;-64.09;-53.58
1596.450;-7.54;-64.73;-64.51;-64.12;-53.58
1596.460;-7.55;-64.71;-64.49;-64.11;-53.38
1596.470;-7.54;-64.72;-64.50;-64.12;-53.32
1596.480;-7.54;-64.72;-64.50;-64.12;-53.34
1596.490;-7.56;-64.70;-64.48;-64.10;-53.26
1596.500;-7.57;-64.70;-64.48;-64.09;-53.27
1596.510;-7.57;-64.69;-64.48;-64.09;-53.25
1596.520;-7.57;-64.69;-64.48;-64.09;-53.23
1596.530;-7.57;-64.70;-64.48;-64.09;-53.11
1596.540;-7.55;-64.71;-64.50;-64.11;-53.04
1596.550;-7.56;-64.71;-64.49;-64.10;-52.98
1596.560;-7.56;-64.71;-64.49;-64.10;-52.99
1596.570;-7.54;-64.72;-64.51;-64.12;-52.98
1596.580;-7.54;-64.72;-64.51;-64.12;-53.02
1596.590;-7.56;-64.71;-64.49;-64.10;-52.88
1596.600;-7.56;-64.71;-64.49;-64.10;-52.89
1596.610;-7.55;-64.71;-64.50;-64.11;-52.92
1596.620;-7.57;-64.69;-64.48;-64.09;-52.81
1596.630;-7.55;-64.71;-64.50;-64.11;-52.85
1596.640;-7.57;-64.69;-64.48;-64.09;-52.81
1596.650;-7.57;-64.69;-64.48;-64.09;-52.84
1596.660;-7.56;-64.70;-64.49;-64.10;-52.87
1596.670;-7.54;-64.72;-64.51;-64.12;-52.85
1596.680;-7.55;-64.72;-64.51;-64.12;-52.84
1596.690;-7.55;-64.71;-64.50;-64.11;-52.87
1596.700;-7.55;-64.71;-64.50;-64.11;-52.84
1596.710;-7.57;-64.69;-64.48;-64.09;-52.73
1596.720;-7.59;-64.67;-64.46;-64.07;-52.82
1596.730;-7.56;-64.70;-64.50;-64.10;-52.75
1596.740;-7.59;-64.67;-64.46;-64.07;-52.71
1596.750;-7.59;-64.67;-64.46;-64.07;-52.72
1596.760;-7.59;-64.67;-64.46;-64.07;-52.73
1596.770;-7.58;-64.68;-64.47;-64.08;-52.70
1596.780;-7.58;-64.68;-64.47;-64.08;-52.70
1596.790;-7.56;-64.70;-64.49;-64.10;-52.59
1596.800;-7.57;-64.69;-64.49;-64.09;-52.61
1596.810;-7.61;-64.65;-64.45;-64.06;-52.56
1596.820;-7.57;-64.69;-64.48;-64.09;-52.50
1596.830;-7.58;-64.68;-64.48;-64.09;-52.52
1596.840;-7.60;-64.66;-64.45;-64.06;-52.41
1596.850;-7.58;-64.68;-64.47;-64.08;-52.42
1596.860;-7.59;-64.67;-64.47;-64.07;-52.44
1596.870;-7.60;-64.66;-64.46;-64.06;-52.43
1596.880;-7.60;-64.66;-64.45;-64.06;-52.40
1596.890;-7.58;-64.68;-64.48;-64.08;-52.35
1596.900;-7.59;-64.67;-64.47;-64.07;-52.14
1596.910;-7.59;-64.67;-64.47;-64.07;-52.25
1596.920;-7.57;-64.68;-64.48;-64.09;-52.24
1596.930;-7.61;-64.65;-64.45;-64.06;-52.08
1596.940;-7.59;-64.67;-64.47;-64.07;-52.15
1596.950;-7.59;-64.67;-64.47;-64.07;-52.07
1596.960;-7.59;-64.67;-64.47;-64.07;-52.03
1596.970;-7.59;-64.67;-64.47;-64.07;-52.03
1596.980;-7.58;-64.68;-64.48;-64.08;-52.01
1596.990;-7.61;-64.64;-64.44;-64.05;-52.05
1597.000;-7.61;-64.65;-64.45;-64.05;-52.02
1597.010;-7.61;-64.65;-64.45;-64.05;-51.96
1597.020;-7.61;-64.65;-64.45;-64.05;-51.93
1597.030;-7.61;-64.65;-64.45;-64.06;-51.93
1597.040;-7.60;-64.66;-64.46;-64.07;-51.90
1597.050;-7.61;-64.65;-64.45;-64.05;-51.81
1597.060;-7.59;-64.66;-64.47;-64.07;-51.79
1597.070;-7.59;-64.66;-64.47;-64.07;-51.72
1597.080;-7.58;-64.67;-64.48;-64.08;-51.79
1597.090;-7.60;-64.65;-64.46;-64.06;-51.75
1597.100;-7.61;-64.65;-64.45;-64.05;-51.75
1597.110;-7.59;-64.67;-64.47;-64.07;-51.77
1597.120;-7.61;-64.65;-64.45;-64.05;-51.74
1597.130;-7.60;-64.65;-64.45;-64.06;-51.64
1597.140;-7.59;-64.67;-64.47;-64.07;-51.71
1597.150;-7.58;-64.67;-64.48;-64.08;-51.64
1597.160;-7.57;-64.68;-64.49;-64.09;-51.57
1597.170;-7.57;-64.68;-64.49;-64.09;-51.58
1597.180;-7.57;-64.68;-64.49;-64.09;-51.58
1597.190;-7.57;-64.68;-64.49;-64.09;-51.48
1597.200;-7.57;-64.69;-64.49;-64.09;-51.43
1597.210;-7.57;-64.69;-64.49;-64.09;-51.51
1597.220;-7.56;-64.70;-64.50;-64.11;-51.51
1597.230;-7.57;-64.69;-64.49;-64.10;-51.42
1597.240;-7.55;-64.70;-64.50;-64.11;-51.44
1597.250;-7.55;-64.71;-64.51;-64.12;-51.33
1597.260;-7.54;-64.71;-64.51;-64.12;-51.23
1597.270;-7.55;-64.70;-64.50;-64.11;-51.20
1597.280;-7.57;-64.69;-64.49;-64.10;-51.24
1597.290;-7.56;-64.70;-64.50;-64.11;-51.04
1597.300;-7.57;-64.69;-64.49;-64.09;-51.11
1597.310;-7.59;-64.67;-64.47;-64.08;-50.96
1597.320;-7.55;-64.70;-64.50;-64.11;-51.02
1597.330;-7.55;-64.70;-64.50;-64.11;-51.00
1597.340;-7.55;-64.70;-64.50;-64.11;-51.09
1597.350;-7.54;-64.71;-64.51;-64.12;-51.07
1597.360;-7.54;-64.71;-64.51;-64.12;-51.00
1597.370;-7.55;-64.71;-64.50;-64.11;-50.98
1597.380;-7.54;-64.72;-64.52;-64.13;-51.13
1597.390;-7.55;-64.71;-64.51;-64.12;-51.07
1597.400;-7.57;-64.69;-64.49;-64.10;-51.23
1597.410;-7.57;-64.69;-64.48;-64.09;-51.10
1597.420;-7.57;-64.69;-64.49;-64.10;-51.13
1597.430;-7.55;-64.71;-64.50;-64.11;-51.30
1597.440;-7.55;-64.71;-64.50;-64.11;-51.35
1597.450;-7.55;-64.71;-64.50;-64.11;-51.36
1597.460;-7.56;-64.70;-64.49;-64.10;-51.36
1597.470;-7.56;-64.70;-64.50;-64.11;-51.31
1597.480;-7.55;-64.71;-64.50;-64.11;-51.28
1597.490;-7.57;-64.69;-64.49;-64.10;-51.22
1597.500;-7.54;-64.72;-64.52;-64.13;-51.32
1597.510;-7.54;-64.72;-64.52;-64.13;-51.32
1597.520;-7.55;-64.71;-64.50;-64.11;-51.24
1597.530;-7.56;-64.70;-64.50;-64.11;-51.24
1597.540;-7.57;-64.69;-64.48;-64.10;-51.17
1597.550;-7.57;-64.69;-64.48;-64.10;-51.22
1597.560;-7.59;-64.67;-64.46;-64.07;-51.20
1597.570;-7.58;-64.68;-64.47;-64.08;-51.19
1597.580;-7.59;-64.67;-64.47;-64.08;-51.15
1597.590;-7.59;-64.67;-64.46;-64.08;-51.13
1597.600;-7.59;-64.67;-64.46;-64.08;-51.08
1597.610;-7.59;-64.67;-64.46;-64.08;-51.08
1597.620;-7.59;-64.67;-64.46;-64.07;-51.08
1597.630;-7.61;-64.65;-64.45;-64.06;-50.99
1597.640;-7.60;-64.66;-64.45;-64.07;-50.96
1597.650;-7.60;-64.66;-64.45;-64.07;-51.01
1597.660;-7.61;-64.65;-64.45;-64.06;-50.98
1597.670;-7.58;-64.68;-64.47;-64.09;-51.01
1597.680;-7.60;-64.66;-64.45;-64.07;-51.06
1597.690;-7.59;-64.67;-64.46;-64.08;-51.09
1597.700;-7.61;-64.65;-64.44;-64.06;-51.10
1597.710;-7.61;-64.65;-64.44;-64.06;-51.09
1597.720;-7.61;-64.65;-64.44;-64.06;-50.95
1597.730;-7.61;-64.65;-64.44;-64.06;-50.97
1597.740;-7.61;-64.65;-64.44;-64.06;-50.94
1597.750;-7.59;-64.67;-64.46;-64.08;-51.02
1597.760;-7.59;-64.67;-64.46;-64.08;-51.01
1597.770;-7.61;-64.65;-64.44;-64.06;-50.95
1597.780;-7.59;-64.67;-64.46;-64.08;-51.07
1597.790;-7.61;-64.66;-64.45;-64.06;-51.04
1597.800;-7.61;-64.65;-64.44;-64.06;-51.15
1597.810;-7.61;-64.65;-64.44;-64.06;-51.16
1597.820;-7.60;-64.66;-64.45;-64.06;-51.31
1597.830;-7.60;-64.67;-64.46;-64.07;-51.33
1597.840;-7.61;-64.65;-64.44;-64.06;-51.26
1597.850;-7.59;-64.67;-64.46;-64.08;-51.41
1597.860;-7.59;-64.67;-64.46;-64.08;-51.48
1597.870;-7.62;-64.64;-64.43;-64.05;-51.54
1597.880;-7.60;-64.67;-64.45;-64.07;-51.57
1597.890;-7.62;-64.64;-64.43;-64.05;-51.64
1597.900;-7.61;-64.65;-64.44;-64.06;-51.67
1597.910;-7.61;-64.65;-64.44;-64.06;-51.74
1597.920;-7.61;-64.65;-64.44;-64.06;-51.91
1597.930;-7.61;-64.65;-64.44;-64.06;-51.93
1597.940;-7.61;-64.66;-64.44;-64.06;-51.96
1597.950;-7.61;-64.66;-64.44;-64.06;-52.01
1597.960;-7.63;-64.63;-64.42;-64.04;-52.04
1597.970;-7.62;-64.65;-64.43;-64.05;-52.15
1597.980;-7.61;-64.66;-64.44;-64.06;-52.21
1597.990;-7.64;-64.62;-64.41;-64.03;-52.28
1598.000;-7.61;-64.66;-64.44;-64.06;-52.35
1598.010;-7.61;-64.65;-64.44;-64.06;-52.60
1598.020;-7.62;-64.65;-64.43;-64.05;-52.55
1598.030;-7.59;-64.67;-64.46;-64.08;-52.73
1598.040;-7.60;-64.67;-64.45;-64.07;-52.81
1598.050;-7.60;-64.67;-64.45;-64.07;-52.86
1598.060;-7.60;-64.66;-64.45;-64.07;-52.92
1598.070;-7.59;-64.67;-64.46;-64.08;-52.92
1598.080;-7.61;-64.66;-64.45;-64.07;-53.12
1598.090;-7.61;-64.66;-64.44;-64.06;-53.01
1598.100;-7.59;-64.67;-64.46;-64.08;-53.07
1598.110;-7.61;-64.66;-64.44;-64.06;-53.16
1598.120;-7.60;-64.67;-64.45;-64.07;-53.16
1598.130;-7.58;-64.69;-64.48;-64.09;-53.27
1598.140;-7.59;-64.68;-64.46;-64.08;-53.29
1598.150;-7.59;-64.68;-64.46;-64.08;-53.25
1598.160;-7.58;-64.69;-64.48;-64.09;-53.26
1598.170;-7.59;-64.68;-64.47;-64.09;-53.39
1598.180;-7.59;-64.68;-64.46;-64.08;-53.29
1598.190;-7.59;-64.68;-64.46;-64.08;-53.36
1598.200;-7.57;-64.69;-64.48;-64.10;-53.51
1598.210;-7.61;-64.66;-64.45;-64.06;-53.48
1598.220;-7.60;-64.67;-64.45;-64.07;-53.54
1598.230;-7.58;-64.69;-64.48;-64.10;-53.60
1598.240;-7.60;-64.67;-64.46;-64.08;-53.68
1598.250;-7.60;-64.67;-64.46;-64.07;-53.77
1598.260;-7.59;-64.68;-64.46;-64.08;-53.89
1598.270;-7.60;-64.66;-64.45;-64.07;-53.91
1598.280;-7.61;-64.66;-64.45;-64.07;-53.97
1598.290;-7.59;-64.68;-64.46;-64.08;-54.26
1598.300;-7.59;-64.68;-64.47;-64.08;-54.24
1598.310;-7.57;-64.69;-64.48;-64.10;-54.41
1598.320;-7.58;-64.69;-64.47;-64.09;-54.41
1598.330;-7.57;-64.70;-64.49;-64.11;-54.57
1598.340;-7.59;-64.68;-64.47;-64.08;-54.64
1598.350;-7.56;-64.71;-64.50;-64.11;-54.72
1598.360;-7.57;-64.70;-64.49;-64.10;-54.79
1598.370;-7.59;-64.68;-64.47;-64.08;-54.82
1598.380;-7.56;-64.71;-64.50;-64.12;-54.92
1598.390;-7.57;-64.70;-64.49;-64.10;-55.10
1598.400;-7.59;-64.68;-64.47;-64.09;-55.06
1598.410;-7.57;-64.70;-64.49;-64.11;-55.08
1598.420;-7.54;-64.73;-64.52;-64.14;-55.32
1598.430;-7.57;-64.70;-64.49;-64.11;-55.33
1598.440;-7.57;-64.70;-64.48;-64.10;-55.40
1598.450;-7.55;-64.72;-64.50;-64.12;-55.49
1598.460;-7.58;-64.69;-64.48;-64.10;-55.60
1598.470;-7.58;-64.69;-64.48;-64.10;-55.64
1598.480;-7.59;-64.68;-64.47;-64.09;-55.82
1598.490;-7.61;-64.66;-64.45;-64.07;-55.99
1598.500;-7.59;-64.68;-64.47;-64.09;-56.02
1598.510;-7.57;-64.70;-64.48;-64.10;-56.15
1598.520;-7.59;-64.68;-64.47;-64.09;-56.16
1598.530;-7.56;-64.71;-64.49;-64.11;-56.16
1598.540;-7.57;-64.70;-64.49;-64.11;-56.32
1598.550;-7.58;-64.69;-64.48;-64.10;-56.37
1598.560;-7.58;-64.69;-64.47;-64.09;-56.42
1598.570;-7.60;-64.67;-64.45;-64.07;-56.36
1598.580;-7.58;-64.69;-64.48;-64.10;-56.30
1598.590;-7.61;-64.66;-64.45;-64.07;-56.35
1598.600;-7.57;-64.70;-64.48;-64.10;-56.24
1598.610;-7.60;-64.67;-64.46;-64.07;-56.22
1598.620;-7.57;-64.70;-64.49;-64.11;-56.27
1598.630;-7.56;-64.71;-64.50;-64.12;-56.21
1598.640;-7.58;-64.69;-64.48;-64.10;-56.17
1598.650;-7.59;-64.68;-64.47;-64.09;-55.99
1598.660;-7.59;-64.68;-64.47;-64.09;-55.88
1598.670;-7.60;-64.67;-64.45;-64.07;-55.73
1598.680;-7.61;-64.66;-64.45;-64.07;-55.68
1598.690;-7.61;-64.66;-64.45;-64.07;-55.67
1598.700;-7.59;-64.68;-64.47;-64.09;-55.51
1598.710;-7.59;-64.68;-64.47;-64.09;-55.40
1598.720;-7.60;-64.67;-64.46;-64.08;-55.29
1598.730;-7.58;-64.69;-64.47;-64.09;-55.15
1598.740;-7.60;-64.67;-64.46;-64.08;-55.02
1598.750;-7.60;-64.67;-64.46;-64.08;-54.91
1598.760;-7.61;-64.66;-64.45;-64.07;-54.81
1598.770;-7.61;-64.66;-64.45;-64.07;-54.72
1598.780;-7.61;-64.67;-64.45;-64.07;-54.65
1598.790;-7.61;-64.67;-64.45;-64.07;-54.58
1598.800;-7.61;-64.67;-64.45;-64.07;-54.42
1598.810;-7.61;-64.67;-64.45;-64.07;-54.27
1598.820;-7.60;-64.67;-64.46;-64.07;-54.20
1598.830;-7.60;-64.68;-64.46;-64.08;-54.10
1598.840;-7.61;-64.67;-64.45;-64.07;-54.05
1598.850;-7.60;-64.68;-64.46;-64.08;-53.91
1598.860;-7.60;-64.67;-64.46;-64.08;-53.76
1598.870;-7.61;-64.67;-64.45;-64.07;-53.61
1598.880;-7.59;-64.68;-64.47;-64.09;-53.57
1598.890;-7.61;-64.67;-64.45;-64.07;-53.37
1598.900;-7.61;-64.67;-64.45;-64.07;-53.38
1598.910;-7.61;-64.67;-64.46;-64.07;-53.19
1598.920;-7.60;-64.68;-64.46;-64.08;-53.18
1598.930;-7.61;-64.66;-64.45;-64.06;-53.04
1598.940;-7.59;-64.69;-64.47;-64.09;-52.90
1598.950;-7.59;-64.69;-64.47;-64.09;-52.84
1598.960;-7.60;-64.67;-64.46;-64.08;-52.74
1598.970;-7.59;-64.68;-64.47;-64.08;-52.76
1598.980;-7.59;-64.69;-64.47;-64.09;-52.72
1598.990;-7.61;-64.67;-64.46;-64.07;-52.60
1599.000;-7.59;-64.69;-64.48;-64.09;-52.52
1599.010;-7.58;-64.70;-64.49;-64.10;-52.44
1599.020;-7.60;-64.67;-64.46;-64.07;-52.43
1599.030;-7.58;-64.69;-64.48;-64.09;-52.40
1599.040;-7.59;-64.69;-64.48;-64.09;-52.22
1599.050;-7.61;-64.67;-64.46;-64.07;-52.26
1599.060;-7.60;-64.68;-64.47;-64.08;-52.24
1599.070;-7.60;-64.67;-64.46;-64.07;-52.13
1599.080;-7.59;-64.69;-64.47;-64.09;-52.15
1599.090;-7.59;-64.69;-64.48;-64.09;-52.23
1599.100;-7.59;-64.69;-64.48;-64.09;-52.08
1599.110;-7.56;-64.72;-64.51;-64.12;-52.16
1599.120;-7.59;-64.69;-64.48;-64.09;-52.06
1599.130;-7.57;-64.71;-64.50;-64.11;-52.16
1599.140;-7.59;-64.69;-64.48;-64.09;-52.15
1599.150;-7.59;-64.69;-64.48;-64.09;-52.03
1599.160;-7.57;-64.71;-64.50;-64.11;-51.98
1599.170;-7.58;-64.70;-64.48;-64.09;-52.01
1599.180;-7.61;-64.67;-64.46;-64.07;-51.99
1599.190;-7.59;-64.69;-64.48;-64.09;-51.92
1599.200;-7.57;-64.71;-64.50;-64.11;-51.96
1599.210;-7.59;-64.69;-64.48;-64.09;-51.83
1599.220;-7.57;-64.71;-64.50;-64.11;-51.75
1599.230;-7.56;-64.72;-64.51;-64.12;-51.68
1599.240;-7.56;-64.72;-64.51;-64.12;-51.63
1599.250;-7.55;-64.73;-64.52;-64.13;-51.52
1599.260;-7.56;-64.72;-64.51;-64.11;-51.47
1599.270;-7.57;-64.71;-64.50;-64.11;-51.40
1599.280;-7.60;-64.68;-64.47;-64.08;-51.34
1599.290;-7.59;-64.69;-64.48;-64.09;-51.17
1599.300;-7.57;-64.71;-64.50;-64.11;-51.03
