WL; Output[dBm]; Det1_IL[dB]; Det2_IL[dB]; Det4_IL
1580.120;-6.73;-65.40;-65.18;-39.00
1580.130;-6.73;-65.40;-65.18;-38.99
1580.140;-6.73;-65.40;-65.18;-39.00
1580.150;-6.74;-65.39;-65.17;-39.05
1580.160;-6.74;-65.39;-65.18;-38.96
1580.170;-6.73;-65.40;-65.18;-38.98
1580.180;-6.73;-65.40;-65.18;-39.02
1580.190;-6.75;-65.38;-65.17;-39.00
1580.200;-6.73;-65.40;-65.18;-38.95
1580.210;-6.73;-65.40;-65.18;-39.06
1580.220;-6.73;-65.40;-65.18;-39.07
1580.230;-6.73;-65.40;-65.18;-39.04
1580.240;-6.73;-65.40;-65.18;-39.05
1580.250;-6.73;-65.40;-65.18;-39.13
1580.260;-6.73;-65.40;-65.18;-39.06
1580.270;-6.73;-65.40;-65.18;-39.11
1580.280;-6.73;-65.40;-65.18;-39.12
1580.290;-6.73;-65.40;-65.19;-39.04
1580.300;-6.71;-65.42;-65.20;-39.10
1580.310;-6.72;-65.41;-65.19;-39.09
1580.320;-6.72;-65.41;-65.20;-39.17
1580.330;-6.73;-65.40;-65.19;-39.15
1580.340;-6.72;-65.42;-65.20;-39.22
1580.350;-6.71;-65.42;-65.20;-39.31
1580.360;-6.73;-65.40;-65.19;-39.18
1580.370;-6.73;-65.40;-65.19;-39.26
1580.380;-6.73;-65.40;-65.19;-39.23
1580.390;-6.72;-65.41;-65.20;-39.20
1580.400;-6.73;-65.41;-65.19;-39.20
1580.410;-6.72;-65.42;-65.20;-39.24
1580.420;-6.71;-65.42;-65.21;-39.35
1580.430;-6.73;-65.40;-65.19;-39.30
1580.440;-6.73;-65.40;-65.19;-39.27
1580.450;-6.72;-65.42;-65.20;-39.26
1580.460;-6.73;-65.40;-65.19;-39.32
1580.470;-6.72;-65.41;-65.20;-39.22
1580.480;-6.71;-65.42;-65.21;-39.19
1580.490;-6.73;-65.41;-65.19;-39.22
1580.500;-6.73;-65.40;-65.19;-39.42
1580.510;-6.71;-65.42;-65.21;-39.28
1580.520;-6.73;-65.40;-65.19;-39.28
1580.530;-6.73;-65.40;-65.19;-39.28
1580.540;-6.73;-65.40;-65.19;-39.31
1580.550;-6.73;-65.40;-65.19;-39.27
1580.560;-6.72;-65.42;-65.20;-39.23
1580.570;-6.71;-65.42;-65.21;-39.31
1580.580;-6.73;-65.41;-65.19;-39.32
1580.590;-6.73;-65.41;-65.19;-39.26
1580.600;-6.72;-65.42;-65.21;-39.27
1580.610;-6.73;-65.41;-65.19;-39.16
1580.620;-6.72;-65.41;-65.20;-39.26
1580.630;-6.72;-65.41;-65.20;-39.29
1580.640;-6.73;-65.41;-65.19;-39.20
1580.650;-6.72;-65.42;-65.21;-39.32
1580.660;-6.71;-65.42;-65.21;-39.22
1580.670;-6.71;-65.42;-65.21;-39.18
1580.680;-6.73;-65.41;-65.20;-39.20
1580.690;-6.71;-65.43;-65.21;-39.19
1580.700;-6.72;-65.42;-65.20;-39.22
1580.710;-6.72;-65.42;-65.20;-39.20
1580.720;-6.73;-65.41;-65.20;-39.09
1580.730;-6.73;-65.41;-65.19;-39.14
1580.740;-6.73;-65.41;-65.19;-39.22
1580.750;-6.73;-65.41;-65.20;-39.20
1580.760;-6.73;-65.41;-65.19;-39.10
1580.770;-6.74;-65.40;-65.18;-39.17
1580.780;-6.72;-65.42;-65.20;-39.27
1580.790;-6.72;-65.42;-65.20;-39.17
1580.800;-6.73;-65.41;-65.20;-39.14
1580.810;-6.72;-65.42;-65.21;-39.16
1580.820;-6.73;-65.41;-65.20;-39.10
1580.830;-6.73;-65.41;-65.20;-39.06
1580.840;-6.73;-65.41;-65.20;-39.17
1580.850;-6.72;-65.42;-65.21;-39.09
1580.860;-6.73;-65.41;-65.20;-39.18
1580.870;-6.73;-65.41;-65.20;-39.12
1580.880;-6.73;-65.41;-65.20;-39.11
1580.890;-6.70;-65.44;-65.23;-39.18
1580.900;-6.73;-65.42;-65.20;-39.05
1580.910;-6.73;-65.41;-65.20;-39.14
1580.920;-6.73;-65.42;-65.20;-39.07
1580.930;-6.71;-65.43;-65.22;-39.10
1580.940;-6.72;-65.42;-65.21;-39.12
1580.950;-6.72;-65.42;-65.21;-39.08
1580.960;-6.71;-65.43;-65.22;-39.01
1580.970;-6.71;-65.43;-65.22;-39.00
1580.980;-6.70;-65.45;-65.23;-39.05
1580.990;-6.70;-65.45;-65.24;-39.08
1581.000;-6.70;-65.45;-65.23;-39.06
1581.010;-6.71;-65.44;-65.22;-39.12
1581.020;-6.70;-65.45;-65.24;-39.06
1581.030;-6.70;-65.45;-65.24;-39.04
1581.040;-6.71;-65.44;-65.23;-39.05
1581.050;-6.71;-65.43;-65.22;-39.09
1581.060;-6.70;-65.45;-65.24;-39.06
1581.070;-6.71;-65.43;-65.22;-38.94
1581.080;-6.71;-65.44;-65.22;-39.03
1581.090;-6.70;-65.45;-65.23;-39.07
1581.100;-6.71;-65.44;-65.23;-39.12
1581.110;-6.71;-65.44;-65.23;-39.02
1581.120;-6.70;-65.44;-65.23;-38.96
1581.130;-6.71;-65.44;-65.22;-38.94
1581.140;-6.70;-65.45;-65.23;-39.00
1581.150;-6.68;-65.47;-65.25;-39.09
1581.160;-6.71;-65.43;-65.22;-39.06
1581.170;-6.69;-65.45;-65.24;-39.10
1581.180;-6.69;-65.46;-65.25;-39.01
1581.190;-6.69;-65.46;-65.24;-39.04
1581.200;-6.68;-65.47;-65.25;-39.01
1581.210;-6.68;-65.47;-65.25;-39.09
1581.220;-6.69;-65.45;-65.24;-39.01
1581.230;-6.70;-65.45;-65.23;-39.04
1581.240;-6.68;-65.46;-65.25;-39.06
1581.250;-6.71;-65.44;-65.22;-38.98
1581.260;-6.72;-65.43;-65.21;-38.98
1581.270;-6.70;-65.45;-65.23;-38.98
1581.280;-6.70;-65.45;-65.23;-38.99
1581.290;-6.68;-65.46;-65.25;-38.97
1581.300;-6.68;-65.47;-65.25;-38.93
1581.310;-6.70;-65.45;-65.23;-38.91
1581.320;-6.71;-65.43;-65.22;-38.99
1581.330;-6.68;-65.46;-65.25;-38.87
1581.340;-6.70;-65.44;-65.23;-38.89
1581.350;-6.70;-65.44;-65.22;-38.89
1581.360;-6.70;-65.45;-65.23;-38.85
1581.370;-6.70;-65.45;-65.23;-38.85
1581.380;-6.71;-65.43;-65.22;-38.87
1581.390;-6.68;-65.46;-65.25;-38.87
1581.400;-6.68;-65.46;-65.25;-38.95
1581.410;-6.69;-65.45;-65.24;-38.91
1581.420;-6.68;-65.46;-65.25;-38.88
1581.430;-6.70;-65.45;-65.23;-38.87
1581.440;-6.70;-65.44;-65.22;-38.83
1581.450;-6.71;-65.43;-65.22;-38.82
1581.460;-6.71;-65.43;-65.21;-38.87
1581.470;-6.71;-65.43;-65.21;-38.82
1581.480;-6.70;-65.45;-65.23;-38.87
1581.490;-6.69;-65.45;-65.24;-38.79
1581.500;-6.68;-65.46;-65.24;-38.87
1581.510;-6.69;-65.45;-65.24;-38.89
1581.520;-6.69;-65.45;-65.24;-38.90
1581.530;-6.71;-65.43;-65.22;-38.91
1581.540;-6.70;-65.44;-65.23;-38.85
1581.550;-6.73;-65.41;-65.19;-38.81
1581.560;-6.73;-65.41;-65.19;-38.80
1581.570;-6.73;-65.41;-65.20;-38.79
1581.580;-6.71;-65.43;-65.21;-38.76
1581.590;-6.72;-65.42;-65.20;-38.78
1581.600;-6.72;-65.42;-65.20;-38.77
1581.610;-6.73;-65.41;-65.20;-38.78
1581.620;-6.73;-65.41;-65.19;-38.80
1581.630;-6.73;-65.41;-65.19;-38.89
1581.640;-6.73;-65.41;-65.19;-38.70
1581.650;-6.73;-65.41;-65.19;-38.76
1581.660;-6.73;-65.41;-65.19;-38.79
1581.670;-6.73;-65.41;-65.19;-38.74
1581.680;-6.74;-65.40;-65.18;-38.77
1581.690;-6.74;-65.40;-65.19;-38.70
1581.700;-6.72;-65.42;-65.21;-38.73
1581.710;-6.73;-65.41;-65.19;-38.78
1581.720;-6.73;-65.41;-65.19;-38.67
1581.730;-6.73;-65.41;-65.20;-38.60
1581.740;-6.72;-65.42;-65.20;-38.67
1581.750;-6.73;-65.41;-65.19;-38.70
1581.760;-6.72;-65.42;-65.20;-38.74
1581.770;-6.73;-65.41;-65.20;-38.72
1581.780;-6.73;-65.41;-65.19;-38.65
1581.790;-6.70;-65.44;-65.22;-38.61
1581.800;-6.70;-65.44;-65.23;-38.69
1581.810;-6.71;-65.43;-65.22;-38.68
1581.820;-6.69;-65.45;-65.23;-38.65
1581.830;-6.71;-65.42;-65.21;-38.53
1581.840;-6.70;-65.43;-65.22;-38.54
1581.850;-6.70;-65.44;-65.23;-38.72
1581.860;-6.71;-65.43;-65.21;-38.69
1581.870;-6.71;-65.42;-65.21;-38.60
1581.880;-6.70;-65.44;-65.22;-38.68
1581.890;-6.71;-65.42;-65.21;-38.56
1581.900;-6.71;-65.42;-65.21;-38.65
1581.910;-6.71;-65.43;-65.22;-38.51
1581.920;-6.72;-65.42;-65.21;-38.49
1581.930;-6.71;-65.43;-65.21;-38.54
1581.940;-6.70;-65.44;-65.23;-38.53
1581.950;-6.70;-65.44;-65.23;-38.55
1581.960;-6.71;-65.42;-65.21;-38.51
1581.970;-6.71;-65.43;-65.21;-38.55
1581.980;-6.70;-65.44;-65.22;-38.56
1581.990;-6.69;-65.45;-65.23;-38.43
1582.000;-6.68;-65.46;-65.24;-38.54
1582.010;-6.68;-65.46;-65.24;-38.63
1582.020;-6.66;-65.48;-65.26;-38.66
1582.030;-6.68;-65.46;-65.25;-38.56
1582.040;-6.68;-65.46;-65.25;-38.43
1582.050;-6.70;-65.44;-65.23;-38.54
1582.060;-6.70;-65.44;-65.22;-38.43
1582.070;-6.69;-65.46;-65.24;-38.47
1582.080;-6.69;-65.46;-65.24;-38.50
1582.090;-6.68;-65.47;-65.25;-38.50
1582.100;-6.68;-65.47;-65.25;-38.54
1582.110;-6.68;-65.47;-65.25;-38.59
1582.120;-6.68;-65.47;-65.25;-38.55
1582.130;-6.66;-65.48;-65.26;-38.51
1582.140;-6.68;-65.47;-65.25;-38.54
1582.150;-6.67;-65.47;-65.25;-38.59
1582.160;-6.67;-65.48;-65.26;-38.50
1582.170;-6.69;-65.46;-65.24;-38.49
1582.180;-6.67;-65.48;-65.26;-38.48
1582.190;-6.68;-65.47;-65.25;-38.49
1582.200;-6.70;-65.45;-65.23;-38.48
1582.210;-6.68;-65.47;-65.25;-38.44
1582.220;-6.68;-65.47;-65.24;-38.52
1582.230;-6.69;-65.46;-65.24;-38.62
1582.240;-6.68;-65.47;-65.25;-38.61
1582.250;-6.67;-65.48;-65.26;-38.54
1582.260;-6.67;-65.48;-65.25;-38.49
1582.270;-6.69;-65.46;-65.23;-38.49
1582.280;-6.66;-65.49;-65.27;-38.51
1582.290;-6.69;-65.46;-65.24;-38.57
1582.300;-6.67;-65.48;-65.26;-38.49
1582.310;-6.69;-65.46;-65.24;-38.56
1582.320;-6.69;-65.46;-65.24;-38.60
1582.330;-6.70;-65.46;-65.23;-38.47
1582.340;-6.68;-65.47;-65.25;-38.57
1582.350;-6.71;-65.44;-65.22;-38.65
1582.360;-6.71;-65.44;-65.21;-38.60
1582.370;-6.70;-65.46;-65.23;-38.57
1582.380;-6.70;-65.46;-65.23;-38.51
1582.390;-6.69;-65.46;-65.24;-38.54
1582.400;-6.69;-65.47;-65.24;-38.51
1582.410;-6.70;-65.46;-65.23;-38.52
1582.420;-6.70;-65.46;-65.23;-38.59
1582.430;-6.68;-65.47;-65.25;-38.52
1582.440;-6.71;-65.44;-65.22;-38.58
1582.450;-6.73;-65.43;-65.20;-38.70
1582.460;-6.71;-65.44;-65.22;-38.64
1582.470;-6.71;-65.44;-65.22;-38.63
1582.480;-6.71;-65.44;-65.22;-38.63
1582.490;-6.70;-65.45;-65.23;-38.56
1582.500;-6.70;-65.46;-65.24;-38.59
1582.510;-6.71;-65.45;-65.22;-38.61
1582.520;-6.70;-65.46;-65.23;-38.71
1582.530;-6.70;-65.46;-65.23;-38.71
1582.540;-6.71;-65.45;-65.22;-38.79
1582.550;-6.71;-65.45;-65.22;-38.70
1582.560;-6.71;-65.45;-65.22;-38.68
1582.570;-6.71;-65.45;-65.22;-38.71
1582.580;-6.68;-65.48;-65.25;-38.78
1582.590;-6.69;-65.47;-65.24;-38.75
1582.600;-6.71;-65.45;-65.22;-38.67
1582.610;-6.68;-65.48;-65.25;-38.79
1582.620;-6.70;-65.46;-65.23;-38.82
1582.630;-6.71;-65.45;-65.22;-38.83
1582.640;-6.70;-65.47;-65.24;-38.77
1582.650;-6.70;-65.47;-65.24;-38.75
1582.660;-6.71;-65.46;-65.23;-38.81
1582.670;-6.69;-65.48;-65.25;-38.88
1582.680;-6.69;-65.47;-65.24;-38.82
1582.690;-6.70;-65.47;-65.24;-38.70
1582.700;-6.70;-65.47;-65.24;-38.86
1582.710;-6.70;-65.47;-65.24;-38.87
1582.720;-6.70;-65.46;-65.23;-38.85
1582.730;-6.70;-65.47;-65.24;-38.84
1582.740;-6.69;-65.48;-65.25;-38.82
1582.750;-6.72;-65.44;-65.21;-38.81
1582.760;-6.72;-65.45;-65.22;-38.84
1582.770;-6.70;-65.47;-65.24;-38.85
1582.780;-6.70;-65.47;-65.24;-38.89
1582.790;-6.71;-65.45;-65.23;-38.88
1582.800;-6.70;-65.47;-65.24;-38.83
1582.810;-6.70;-65.47;-65.24;-38.83
1582.820;-6.69;-65.48;-65.25;-38.88
1582.830;-6.68;-65.49;-65.26;-38.91
1582.840;-6.71;-65.46;-65.23;-38.83
1582.850;-6.66;-65.50;-65.27;-38.87
1582.860;-6.68;-65.49;-65.26;-38.85
1582.870;-6.67;-65.49;-65.26;-38.88
1582.880;-6.67;-65.50;-65.27;-38.88
1582.890;-6.67;-65.49;-65.27;-38.85
1582.900;-6.67;-65.49;-65.27;-38.82
1582.910;-6.67;-65.50;-65.27;-38.89
1582.920;-6.66;-65.50;-65.28;-38.82
1582.930;-6.68;-65.49;-65.26;-38.86
1582.940;-6.68;-65.49;-65.26;-38.92
1582.950;-6.68;-65.49;-65.26;-38.81
1582.960;-6.67;-65.49;-65.27;-38.92
1582.970;-6.68;-65.48;-65.26;-38.92
1582.980;-6.66;-65.50;-65.28;-38.90
1582.990;-6.67;-65.49;-65.27;-38.86
1583.000;-6.68;-65.49;-65.26;-38.91
1583.010;-6.66;-65.50;-65.28;-38.94
1583.020;-6.66;-65.50;-65.28;-38.98
1583.030;-6.68;-65.49;-65.26;-38.90
1583.040;-6.67;-65.49;-65.27;-38.86
1583.050;-6.67;-65.50;-65.27;-38.87
1583.060;-6.67;-65.50;-65.27;-38.90
1583.070;-6.67;-65.49;-65.27;-38.85
1583.080;-6.67;-65.50;-65.28;-38.88
1583.090;-6.68;-65.49;-65.27;-38.95
1583.100;-6.66;-65.50;-65.28;-38.90
1583.110;-6.66;-65.50;-65.28;-38.93
1583.120;-6.69;-65.48;-65.26;-38.91
1583.130;-6.66;-65.50;-65.28;-38.95
1583.140;-6.66;-65.50;-65.28;-38.94
1583.150;-6.67;-65.49;-65.27;-38.95
1583.160;-6.67;-65.50;-65.28;-38.97
1583.170;-6.66;-65.50;-65.28;-38.99
1583.180;-6.66;-65.50;-65.28;-38.93
1583.190;-6.66;-65.50;-65.28;-39.02
1583.200;-6.67;-65.50;-65.28;-39.01
1583.210;-6.69;-65.47;-65.26;-38.93
1583.220;-6.67;-65.49;-65.28;-38.95
1583.230;-6.67;-65.49;-65.27;-38.95
1583.240;-6.68;-65.49;-65.27;-39.01
1583.250;-6.69;-65.47;-65.25;-39.05
1583.260;-6.66;-65.50;-65.28;-38.97
1583.270;-6.66;-65.50;-65.28;-39.04
1583.280;-6.67;-65.49;-65.27;-38.98
1583.290;-6.67;-65.49;-65.28;-39.00
1583.300;-6.69;-65.48;-65.26;-39.03
1583.310;-6.69;-65.48;-65.26;-39.02
1583.320;-6.70;-65.47;-65.25;-39.04
1583.330;-6.70;-65.47;-65.25;-39.06
1583.340;-6.73;-65.44;-65.22;-39.08
1583.350;-6.68;-65.49;-65.27;-38.98
1583.360;-6.71;-65.45;-65.24;-39.12
1583.370;-6.69;-65.47;-65.26;-39.10
1583.380;-6.69;-65.48;-65.26;-39.03
1583.390;-6.70;-65.47;-65.25;-39.07
1583.400;-6.71;-65.46;-65.24;-39.07
1583.410;-6.71;-65.45;-65.24;-39.10
1583.420;-6.70;-65.47;-65.25;-39.04
1583.430;-6.73;-65.43;-65.22;-39.02
1583.440;-6.68;-65.48;-65.27;-39.14
1583.450;-6.70;-65.46;-65.25;-39.06
1583.460;-6.70;-65.46;-65.25;-39.07
1583.470;-6.69;-65.48;-65.26;-39.12
1583.480;-6.70;-65.47;-65.25;-39.10
1583.490;-6.70;-65.47;-65.26;-39.08
1583.500;-6.70;-65.47;-65.26;-39.11
1583.510;-6.71;-65.45;-65.24;-39.13
1583.520;-6.71;-65.45;-65.24;-39.11
1583.530;-6.71;-65.45;-65.24;-39.09
1583.540;-6.70;-65.46;-65.25;-39.03
1583.550;-6.69;-65.47;-65.26;-38.99
1583.560;-6.70;-65.46;-65.25;-39.06
1583.570;-6.70;-65.47;-65.26;-39.09
1583.580;-6.70;-65.47;-65.26;-39.03
1583.590;-6.70;-65.47;-65.26;-39.14
1583.600;-6.72;-65.45;-65.24;-39.06
1583.610;-6.73;-65.44;-65.22;-39.09
1583.620;-6.71;-65.45;-65.24;-39.05
1583.630;-6.71;-65.45;-65.24;-39.10
1583.640;-6.71;-65.45;-65.24;-39.11
1583.650;-6.71;-65.45;-65.24;-39.06
1583.660;-6.69;-65.48;-65.27;-39.13
1583.670;-6.71;-65.45;-65.24;-39.08
1583.680;-6.68;-65.49;-65.28;-39.10
1583.690;-6.68;-65.48;-65.27;-39.13
1583.700;-6.70;-65.46;-65.25;-39.05
1583.710;-6.70;-65.46;-65.25;-39.07
1583.720;-6.69;-65.48;-65.27;-39.13
1583.730;-6.71;-65.46;-65.25;-39.06
1583.740;-6.70;-65.46;-65.25;-39.06
1583.750;-6.68;-65.48;-65.27;-39.09
1583.760;-6.70;-65.47;-65.26;-39.15
1583.770;-6.68;-65.49;-65.28;-39.00
1583.780;-6.67;-65.50;-65.28;-39.03
1583.790;-6.69;-65.48;-65.26;-39.06
1583.800;-6.69;-65.48;-65.27;-39.01
1583.810;-6.70;-65.47;-65.26;-39.02
1583.820;-6.70;-65.47;-65.26;-39.07
1583.830;-6.68;-65.48;-65.27;-39.05
1583.840;-6.68;-65.49;-65.28;-39.09
1583.850;-6.71;-65.45;-65.24;-39.03
1583.860;-6.69;-65.47;-65.26;-39.06
1583.870;-6.68;-65.49;-65.28;-39.05
1583.880;-6.69;-65.47;-65.26;-39.04
1583.890;-6.69;-65.47;-65.26;-39.09
1583.900;-6.68;-65.49;-65.28;-39.09
1583.910;-6.69;-65.47;-65.26;-39.05
1583.920;-6.68;-65.49;-65.28;-38.97
1583.930;-6.68;-65.49;-65.28;-39.03
1583.940;-6.68;-65.48;-65.27;-39.02
1583.950;-6.70;-65.47;-65.26;-38.99
1583.960;-6.69;-65.48;-65.27;-39.01
1583.970;-6.70;-65.47;-65.26;-38.98
1583.980;-6.70;-65.46;-65.25;-38.98
1583.990;-6.70;-65.47;-65.26;-38.99
1584.000;-6.70;-65.47;-65.26;-39.12
1584.010;-6.70;-65.47;-65.26;-39.05
1584.020;-6.68;-65.49;-65.28;-39.06
1584.030;-6.68;-65.49;-65.28;-39.08
1584.040;-6.68;-65.48;-65.27;-39.05
1584.050;-6.70;-65.47;-65.26;-39.02
1584.060;-6.71;-65.46;-65.25;-39.04
1584.070;-6.70;-65.46;-65.25;-39.07
1584.080;-6.70;-65.47;-65.26;-39.08
1584.090;-6.71;-65.45;-65.24;-39.08
1584.100;-6.71;-65.45;-65.24;-39.10
1584.110;-6.71;-65.45;-65.25;-39.05
1584.120;-6.70;-65.46;-65.25;-39.12
1584.130;-6.71;-65.45;-65.24;-39.08
1584.140;-6.70;-65.46;-65.25;-39.08
1584.150;-6.70;-65.47;-65.26;-39.10
1584.160;-6.70;-65.47;-65.26;-39.13
1584.170;-6.68;-65.49;-65.28;-39.06
1584.180;-6.70;-65.47;-65.26;-39.14
1584.190;-6.70;-65.46;-65.25;-39.16
1584.200;-6.72;-65.44;-65.23;-39.12
1584.210;-6.70;-65.47;-65.26;-39.07
1584.220;-6.71;-65.46;-65.25;-39.06
1584.230;-6.70;-65.46;-65.25;-39.04
1584.240;-6.71;-65.46;-65.25;-39.06
1584.250;-6.71;-65.45;-65.24;-38.99
1584.260;-6.70;-65.47;-65.26;-39.01
1584.270;-6.68;-65.48;-65.28;-39.06
1584.280;-6.70;-65.47;-65.26;-38.98
1584.290;-6.70;-65.47;-65.26;-39.00
1584.300;-6.70;-65.46;-65.25;-39.07
1584.310;-6.71;-65.45;-65.24;-39.08
1584.320;-6.70;-65.46;-65.26;-39.05
1584.330;-6.70;-65.47;-65.26;-39.05
1584.340;-6.71;-65.45;-65.24;-38.97
1584.350;-6.70;-65.47;-65.26;-39.02
1584.360;-6.69;-65.47;-65.26;-38.98
1584.370;-6.70;-65.47;-65.26;-39.02
1584.380;-6.72;-65.44;-65.23;-39.00
1584.390;-6.71;-65.45;-65.24;-39.00
1584.400;-6.73;-65.44;-65.23;-39.05
1584.410;-6.70;-65.46;-65.25;-39.04
1584.420;-6.73;-65.44;-65.23;-38.94
1584.430;-6.71;-65.45;-65.24;-39.02
1584.440;-6.73;-65.44;-65.23;-39.03
1584.450;-6.70;-65.46;-65.25;-38.93
1584.460;-6.69;-65.48;-65.27;-39.03
1584.470;-6.70;-65.47;-65.26;-39.02
1584.480;-6.71;-65.46;-65.25;-39.00
1584.490;-6.70;-65.47;-65.26;-38.97
1584.500;-6.71;-65.46;-65.25;-39.00
1584.510;-6.70;-65.47;-65.26;-38.95
1584.520;-6.70;-65.47;-65.26;-38.94
1584.530;-6.70;-65.47;-65.26;-38.98
1584.540;-6.70;-65.47;-65.26;-39.02
1584.550;-6.69;-65.48;-65.27;-39.04
1584.560;-6.71;-65.46;-65.25;-39.02
1584.570;-6.69;-65.48;-65.27;-39.07
1584.580;-6.69;-65.48;-65.27;-39.03
1584.590;-6.70;-65.47;-65.26;-39.15
1584.600;-6.70;-65.47;-65.26;-39.17
1584.610;-6.70;-65.47;-65.26;-39.13
1584.620;-6.71;-65.46;-65.25;-39.17
1584.630;-6.70;-65.47;-65.26;-39.13
1584.640;-6.69;-65.48;-65.27;-39.15
1584.650;-6.70;-65.47;-65.27;-39.14
1584.660;-6.70;-65.47;-65.27;-39.14
1584.670;-6.68;-65.49;-65.28;-39.24
1584.680;-6.70;-65.48;-65.27;-39.17
1584.690;-6.69;-65.48;-65.27;-39.16
1584.700;-6.69;-65.48;-65.27;-39.14
1584.710;-6.71;-65.46;-65.26;-39.23
1584.720;-6.70;-65.48;-65.27;-39.21
1584.730;-6.68;-65.49;-65.28;-39.24
1584.740;-6.69;-65.48;-65.27;-39.20
1584.750;-6.70;-65.48;-65.27;-39.26
1584.760;-6.68;-65.49;-65.28;-39.28
1584.770;-6.68;-65.49;-65.28;-39.35
1584.780;-6.70;-65.48;-65.27;-39.32
1584.790;-6.70;-65.48;-65.27;-39.33
1584.800;-6.70;-65.48;-65.27;-39.31
1584.810;-6.69;-65.49;-65.28;-39.26
1584.820;-6.68;-65.50;-65.29;-39.27
1584.830;-6.68;-65.50;-65.29;-39.29
1584.840;-6.69;-65.48;-65.27;-39.26
1584.850;-6.66;-65.51;-65.30;-39.28
1584.860;-6.67;-65.51;-65.30;-39.43
1584.870;-6.69;-65.48;-65.27;-39.32
1584.880;-6.69;-65.49;-65.28;-39.29
1584.890;-6.70;-65.48;-65.27;-39.27
1584.900;-6.71;-65.47;-65.26;-39.29
1584.910;-6.71;-65.46;-65.25;-39.32
1584.920;-6.71;-65.46;-65.25;-39.32
1584.930;-6.71;-65.46;-65.25;-39.34
1584.940;-6.71;-65.47;-65.25;-39.38
1584.950;-6.70;-65.48;-65.27;-39.39
1584.960;-6.70;-65.48;-65.27;-39.35
1584.970;-6.70;-65.48;-65.27;-39.37
1584.980;-6.70;-65.48;-65.27;-39.40
1584.990;-6.72;-65.46;-65.24;-39.44
1585.000;-6.70;-65.48;-65.27;-39.36
1585.010;-6.70;-65.48;-65.27;-39.32
1585.020;-6.71;-65.47;-65.25;-39.36
1585.030;-6.70;-65.48;-65.27;-39.39
1585.040;-6.71;-65.47;-65.26;-39.40
1585.050;-6.70;-65.48;-65.27;-39.31
1585.060;-6.71;-65.47;-65.26;-39.34
1585.070;-6.71;-65.47;-65.25;-39.34
1585.080;-6.73;-65.45;-65.24;-39.34
1585.090;-6.72;-65.46;-65.25;-39.27
1585.100;-6.73;-65.45;-65.24;-39.23
1585.110;-6.73;-65.45;-65.24;-39.34
1585.120;-6.73;-65.45;-65.24;-39.39
1585.130;-6.73;-65.46;-65.24;-39.28
1585.140;-6.73;-65.45;-65.24;-39.29
1585.150;-6.73;-65.45;-65.24;-39.39
1585.160;-6.71;-65.47;-65.26;-39.35
1585.170;-6.73;-65.45;-65.24;-39.43
1585.180;-6.71;-65.47;-65.26;-39.29
1585.190;-6.73;-65.45;-65.24;-39.23
1585.200;-6.73;-65.45;-65.24;-39.27
1585.210;-6.74;-65.44;-65.23;-39.32
1585.220;-6.75;-65.43;-65.22;-39.32
1585.230;-6.73;-65.45;-65.24;-39.35
1585.240;-6.74;-65.44;-65.23;-39.33
1585.250;-6.72;-65.46;-65.25;-39.30
1585.260;-6.73;-65.45;-65.24;-39.38
1585.270;-6.73;-65.45;-65.24;-39.51
1585.280;-6.73;-65.45;-65.24;-39.46
1585.290;-6.74;-65.44;-65.23;-39.46
1585.300;-6.75;-65.43;-65.22;-39.50
1585.310;-6.74;-65.44;-65.23;-39.39
1585.320;-6.74;-65.44;-65.23;-39.44
1585.330;-6.74;-65.44;-65.23;-39.53
1585.340;-6.73;-65.45;-65.24;-39.57
1585.350;-6.73;-65.45;-65.24;-39.62
1585.360;-6.73;-65.45;-65.24;-39.49
1585.370;-6.73;-65.45;-65.24;-39.47
1585.380;-6.72;-65.46;-65.25;-39.49
1585.390;-6.74;-65.44;-65.23;-39.58
1585.400;-6.74;-65.44;-65.23;-39.57
1585.410;-6.73;-65.45;-65.24;-39.51
1585.420;-6.75;-65.43;-65.22;-39.53
1585.430;-6.73;-65.45;-65.24;-39.58
1585.440;-6.73;-65.45;-65.24;-39.51
1585.450;-6.72;-65.46;-65.25;-39.51
1585.460;-6.73;-65.45;-65.24;-39.53
1585.470;-6.72;-65.46;-65.25;-39.63
1585.480;-6.73;-65.45;-65.24;-39.64
1585.490;-6.73;-65.45;-65.24;-39.57
1585.500;-6.73;-65.44;-65.24;-39.58
1585.510;-6.73;-65.44;-65.24;-39.56
1585.520;-6.73;-65.44;-65.24;-39.56
1585.530;-6.73;-65.44;-65.24;-39.56
1585.540;-6.73;-65.44;-65.24;-39.49
1585.550;-6.73;-65.45;-65.24;-39.57
1585.560;-6.71;-65.46;-65.26;-39.49
1585.570;-6.72;-65.45;-65.25;-39.48
1585.580;-6.72;-65.46;-65.25;-39.55
1585.590;-6.71;-65.46;-65.26;-39.54
1585.600;-6.73;-65.44;-65.24;-39.63
1585.610;-6.73;-65.44;-65.24;-39.67
1585.620;-6.73;-65.45;-65.24;-39.56
1585.630;-6.72;-65.45;-65.25;-39.57
1585.640;-6.72;-65.45;-65.25;-39.58
1585.650;-6.71;-65.46;-65.26;-39.64
1585.660;-6.71;-65.46;-65.26;-39.59
1585.670;-6.71;-65.46;-65.26;-39.62
1585.680;-6.73;-65.44;-65.24;-39.62
1585.690;-6.73;-65.44;-65.24;-39.58
